ds,col,Correlation,Statistic Similarity (Mean),Statistic Similarity (Median),Statistic Similarity (Standard Deviation),Range Coverage,Category Coverage
ds37_CopulaGAN_ep100_bs50.csv,total_eve_minutes,,0.44834599945009623,0.44734671432499307,0.8610082239000179,0.0,
ds37_CopulaGAN_ep100_bs50.csv,total_eve_calls,,0.9723955882352942,0.9823529411764705,0.9932601326422215,0.47058823529411764,
ds37_CopulaGAN_ep100_bs50.csv,total_night_minutes,,0.4926794430379746,0.4926582278481012,0.8720815461829751,0.0,
ds37_CopulaGAN_ep100_bs50.csv,total_night_calls,,0.9797788571428571,0.9885714285714285,0.995304538498994,0.7828571428571429,
ds37_CopulaGAN_ep100_bs50.csv,total_intl_minutes,,0.9253639999999999,0.915,0.9978812902059901,0.95,
ds37_CopulaGAN_ep100_bs50.csv,total_intl_calls,,0.97669,0.95,0.9966537192044918,0.85,
ds37_CopulaGAN_ep100_bs50.csv,number_customer_service_calls,,0.9361277777777778,1.0,0.9191369822804003,1.0,
ds37_CopulaGAN_ep100_bs50.csv,class,,0.88815,1.0,0.9135412764630677,1.0,
ds51_CTGAN_ep200_bs50.csv,loc,0.8566674771139035,0.9982791178126657,0.9997675094449288,0.9976485558887846,0.2104039523394362,
ds51_CTGAN_ep200_bs50.csv,v.g.,0.8566674771139035,0.9946025894032986,0.997867803837953,0.9970687682026081,0.2705756929637526,
ds51_CTGAN_ep200_bs50.csv,ev.g.,0.8566674771139035,0.9886883518651363,0.999390243902439,0.999348442118541,0.34573170731707314,
ds51_CTGAN_ep200_bs50.csv,iv.g.,0.8566674771139035,0.9974707418035793,0.9992518703241895,0.9954971441839149,0.16359102244389034,
ds51_CTGAN_ep200_bs50.csv,n,0.8566674771139035,0.9965770767420224,0.9992417959957351,0.998496559172464,0.28001421632508006,
ds51_CTGAN_ep200_bs50.csv,l,0.8566674771139035,0.9821201569570136,0.9769230769230769,0.9853955462245475,0.5846153846153845,
ds51_CTGAN_ep200_bs50.csv,d,0.8566674771139035,0.9961201619950347,0.9999043519846963,0.9971928517058664,0.3407460545193687,
ds51_CTGAN_ep200_bs50.csv,i,0.8566674771139035,0.9953291355970983,0.9955947909719541,0.9900519525544275,0.5362947102390396,
ds51_CTGAN_ep200_bs50.csv,e,0.8566674771139035,0.9998019969582916,0.9999099447854276,0.9889131293042478,0.03346936711529491,
ds51_CTGAN_ep200_bs50.csv,lOComment,0.8566674771139035,0.993407668754275,1.0,0.9866132527069276,0.3226744186046512,
ds51_CTGAN_ep200_bs50.csv,lOBlank,0.8566674771139035,0.9983064177852349,1.0,0.9984169282583082,0.2192393736017897,
ds51_CTGAN_ep200_bs50.csv,locCodeAndComment,0.8566674771139035,0.9998576644199346,1.0,0.9953027792306481,0.12962962962962965,
ds51_CTGAN_ep200_bs50.csv,uniq_Op,0.8566674771139035,0.9935030737888221,0.9953771289537713,0.9994001972900234,0.16520681265206805,
ds51_CTGAN_ep200_bs50.csv,uniq_Opnd,0.8566674771139035,0.9946481172421454,0.9984405458089669,0.9951673813967716,0.22875243664717348,
ds32_CTGAN_ep100_bs50.csv,age,0.9788887044811226,0.9876903000419522,0.9863013698630136,0.993947070438769,1.0,
ds32_CTGAN_ep100_bs50.csv,fnlwgt,0.9788887044811226,0.9908482651268359,0.9885868416939073,0.9958904857788641,0.8923237202335452,
ds32_CTGAN_ep100_bs50.csv,educationNum,0.9788887044811226,0.964698065129459,1.0,0.9978591050634668,1.0,
ds32_CTGAN_ep100_bs50.csv,hoursPerWeek,0.9788887044811226,0.9991188055744453,1.0,0.9863970047896551,1.0,
ds32_CTGAN_ep100_bs50.csv,label,0.9788887044811226,0.9766475701945193,1.0,0.9871719308201088,1.0,
ds32_CTGAN_ep100_bs50.csv,workclass,0.9788887044811226,0.9766475701945193,1.0,0.9871719308201088,1.0,0.8571428571428571
ds32_CTGAN_ep100_bs50.csv,education,0.9788887044811226,0.9766475701945193,1.0,0.9871719308201088,1.0,1.0
ds32_CTGAN_ep100_bs50.csv,maritalStatus,0.9788887044811226,0.9766475701945193,1.0,0.9871719308201088,1.0,1.0
ds32_CTGAN_ep100_bs50.csv,occupation,0.9788887044811226,0.9766475701945193,1.0,0.9871719308201088,1.0,1.0
ds32_CTGAN_ep100_bs50.csv,relationship,0.9788887044811226,0.9766475701945193,1.0,0.9871719308201088,1.0,1.0
ds32_CTGAN_ep100_bs50.csv,race,0.9788887044811226,0.9766475701945193,1.0,0.9871719308201088,1.0,1.0
ds32_CTGAN_ep100_bs50.csv,sex,0.9788887044811226,0.9766475701945193,1.0,0.9871719308201088,1.0,1.0
ds2_CopulaGAN_ep200_bs50.csv,a,0.8955230594566079,0.9751784399225853,0.974025974025974,0.9964068779945321,0.7792207792207793,
ds2_CopulaGAN_ep200_bs50.csv,b,0.8955230594566079,0.9827550292023619,1.0,0.9835260712892265,0.27380952380952384,
ds2_CopulaGAN_ep200_bs50.csv,c,0.8955230594566079,0.8267900919158806,0.9166666666666666,0.8141761107126658,1.0,
ds2_CopulaGAN_ep200_bs50.csv,d,0.8955230594566079,0.9867913809417188,0.9761904761904762,0.952171497387221,0.1428571428571429,
ds2_CopulaGAN_ep200_bs50.csv,e,0.8955230594566079,0.7815153820981093,0.9871794871794872,0.7766823133533873,0.9871794871794872,
ds2_CopulaGAN_ep200_bs50.csv,h,0.8955230594566079,0.802075151896707,0.8130081300813008,0.8910945964415221,1.0,
ds2_CopulaGAN_ep200_bs50.csv,j,0.8955230594566079,0.9729495601748984,1.0,0.9555215285343726,0.6104868913857677,
ds2_CopulaGAN_ep200_bs50.csv,k,0.8955230594566079,0.9926926587859755,1.0,0.9699672467522658,0.48571428571428577,
ds2_CopulaGAN_ep200_bs50.csv,l,0.8955230594566079,0.8193475142969389,0.653061224489796,0.9700699370338831,1.0,
ds2_CopulaGAN_ep200_bs50.csv,n,0.8955230594566079,0.9858960140496863,1.0,0.9868642532502135,0.7246376811594203,
ds2_CopulaGAN_ep200_bs50.csv,o,0.8955230594566079,0.9423890895103371,1.0,0.9523031688522103,1.0,
ds2_CopulaGAN_ep200_bs50.csv,p,0.8955230594566079,0.9907340734775135,0.9951040391676866,0.9872770572909214,0.9975520195838433,
ds2_CopulaGAN_ep200_bs50.csv,r,0.8955230594566079,0.9598365247316626,1.0,0.980275173327807,1.0,
ds2_CopulaGAN_ep200_bs50.csv,s,0.8955230594566079,0.9729377305965894,0.9996668713339517,0.9353025574679654,1.0,
ds2_CopulaGAN_ep200_bs50.csv,t,0.8955230594566079,0.9508367304384091,0.9570535284820999,0.9619345896445587,0.9935408506837078,
ds2_CopulaGAN_ep200_bs50.csv,u,0.8955230594566079,0.9991728006902159,0.9999012439634106,0.9810539261182142,0.28315756166340456,
ds2_CopulaGAN_ep200_bs50.csv,v,0.8955230594566079,0.9777448743618148,0.9903038138332256,0.9869155608133428,0.34195216548157714,
ds2_CopulaGAN_ep200_bs50.csv,aa,0.8955230594566079,0.9872399681822884,0.9591836734693877,0.9729211950927691,0.7755102040816326,
ds2_CopulaGAN_ep200_bs50.csv,ad,0.8955230594566079,0.971722682562556,0.9081632653061225,0.9787773694882889,0.9897959183673469,
ds2_CopulaGAN_ep200_bs50.csv,ah,0.8955230594566079,0.9266999767093775,0.9447236180904522,0.9368842565615438,0.5829145728643216,
ds2_CopulaGAN_ep200_bs50.csv,ak,0.8955230594566079,0.9877881830003543,0.9898089171974522,0.9950912242478662,0.780891719745223,
ds2_CopulaGAN_ep200_bs50.csv,al,0.8955230594566079,0.8653792128111945,0.875,0.8741268836809369,0.9791666666666666,
ds2_CopulaGAN_ep200_bs50.csv,am,0.8955230594566079,0.9441817329500134,0.9516853932584269,0.9729820401269867,0.6022471910112359,
ds2_CopulaGAN_ep200_bs50.csv,an,0.8955230594566079,0.9458410071565353,0.9210134128166915,0.9919533943051185,1.0,
ds2_CopulaGAN_ep200_bs50.csv,def,0.8955230594566079,0.9458410071565353,0.9210134128166915,0.9919533943051185,1.0,1.0
ds59_CTGAN_ep100_bs50.csv,a,0.8681856142889066,0.9729356443030027,0.987012987012987,0.9768316846462346,1.0,
ds59_CTGAN_ep100_bs50.csv,b,0.8681856142889066,0.9890317320800618,0.9931972789115646,0.9984079334722082,0.34013605442176875,
ds59_CTGAN_ep100_bs50.csv,c,0.8681856142889066,0.9318077448671908,0.9583333333333334,0.9364127377450886,0.9583333333333334,
ds59_CTGAN_ep100_bs50.csv,d,0.8681856142889066,0.9897779804875436,1.0,0.9961331509353938,0.6190476190476191,
ds59_CTGAN_ep100_bs50.csv,e,0.8681856142889066,0.987281278052562,1.0,0.9652100050983589,1.0,
ds59_CTGAN_ep100_bs50.csv,h,0.8681856142889066,0.9261612500891278,0.9186991869918699,0.991322274614276,0.7967479674796748,
ds59_CTGAN_ep100_bs50.csv,j,0.8681856142889066,0.9581493162597545,0.9966666666666667,0.9181494062415039,1.0,
ds59_CTGAN_ep100_bs50.csv,k,0.8681856142889066,0.9826238286355653,0.9857142857142858,0.9673265830893216,0.3857142857142857,
ds59_CTGAN_ep100_bs50.csv,l,0.8681856142889066,0.9645963957259837,0.9795918367346939,0.9931482339018811,1.0,
ds59_CTGAN_ep100_bs50.csv,n,0.8681856142889066,0.9900830665352479,1.0,0.9754692605841632,0.4057971014492754,
ds59_CTGAN_ep100_bs50.csv,o,0.8681856142889066,0.8773231800976762,1.0,0.8939152661655537,1.0,
ds59_CTGAN_ep100_bs50.csv,p,0.8681856142889066,0.9735363189937968,0.9865361077111383,0.9826658189789634,0.4026927784577723,
ds59_CTGAN_ep100_bs50.csv,r,0.8681856142889066,0.8932320687259968,0.8571428571428572,0.9094825221033348,1.0,
ds59_CTGAN_ep100_bs50.csv,s,0.8681856142889066,0.9928152132548235,0.9973251727696709,0.969483700519285,0.2543078108874286,
ds59_CTGAN_ep100_bs50.csv,t,0.8681856142889066,0.971195468602372,0.9789166338265325,0.9972058842257085,0.5213699709812631,
ds59_CTGAN_ep100_bs50.csv,u,0.8681856142889066,0.9973512536855522,0.9955557757550041,0.9741924409488236,0.08812465903643585,
ds59_CTGAN_ep100_bs50.csv,v,0.8681856142889066,0.9978227107608535,0.9961215255332903,0.9862561933554007,0.2588881706528765,
ds59_CTGAN_ep100_bs50.csv,aa,0.8681856142889066,0.928910568370075,0.9199999999999999,0.9733420734785392,0.5599999999999999,
ds59_CTGAN_ep100_bs50.csv,ad,0.8681856142889066,0.9538644546095361,0.9489795918367347,0.9856008822329342,1.0,
ds59_CTGAN_ep100_bs50.csv,ah,0.8681856142889066,0.9826991944082317,0.9748743718592965,0.9944061008142695,0.5276381909547738,
ds59_CTGAN_ep100_bs50.csv,ak,0.8681856142889066,0.9992491152156049,0.9949044585987261,0.9752946146540865,0.2993630573248408,
ds59_CTGAN_ep100_bs50.csv,al,0.8681856142889066,0.9939440826111028,0.984375,0.9655586144087734,0.75,
ds59_CTGAN_ep100_bs50.csv,am,0.8681856142889066,0.9861612025161401,0.9904494382022472,0.9794622023898579,0.3876404494382022,
ds59_CTGAN_ep100_bs50.csv,an,0.8681856142889066,0.9180478453431249,0.9264424100489674,0.9322600233233821,1.0,
ds59_CTGAN_ep100_bs50.csv,def,0.8681856142889066,0.9180478453431249,0.9264424100489674,0.9322600233233821,1.0,1.0
ds33_TVAE_ep200_bs50.csv,V1,0.9961060047897357,0.997868586173859,0.9852941176470589,0.985432698218992,0.9852941176470589,
ds33_TVAE_ep200_bs50.csv,V6,0.9961060047897357,0.985911835516946,0.996738298814781,0.9693386988933037,0.15078992228292232,
ds33_TVAE_ep200_bs50.csv,V10,0.9961060047897357,0.9776111239226416,0.9666666666666667,0.959747162932027,1.0,
ds33_TVAE_ep200_bs50.csv,V12,0.9961060047897357,0.9638200285533887,0.9748427672955975,0.9672909740125148,0.4369414101290964,
ds33_TVAE_ep200_bs50.csv,V13,0.9961060047897357,0.9869010922009694,0.9795918367346939,0.9894800778311037,0.4897959183673469,
ds33_TVAE_ep200_bs50.csv,V15,0.9961060047897357,0.9999943763802589,1.0,0.9845743406601597,0.52,
ds33_TVAE_ep200_bs50.csv,Class,0.9961060047897357,0.969084034283044,1.0,0.9585648981396511,1.0,
ds33_TVAE_ep200_bs50.csv,V2,0.9961060047897357,0.969084034283044,1.0,0.9585648981396511,1.0,1.0
ds33_TVAE_ep200_bs50.csv,V3,0.9961060047897357,0.969084034283044,1.0,0.9585648981396511,1.0,1.0
ds33_TVAE_ep200_bs50.csv,V4,0.9961060047897357,0.969084034283044,1.0,0.9585648981396511,1.0,1.0
ds33_TVAE_ep200_bs50.csv,V7,0.9961060047897357,0.969084034283044,1.0,0.9585648981396511,1.0,1.0
ds33_TVAE_ep200_bs50.csv,V8,0.9961060047897357,0.969084034283044,1.0,0.9585648981396511,1.0,1.0
ds33_TVAE_ep200_bs50.csv,V9,0.9961060047897357,0.969084034283044,1.0,0.9585648981396511,1.0,1.0
ds33_TVAE_ep200_bs50.csv,V11,0.9961060047897357,0.969084034283044,1.0,0.9585648981396511,1.0,1.0
ds33_TVAE_ep200_bs50.csv,V16,0.9961060047897357,0.969084034283044,1.0,0.9585648981396511,1.0,1.0
ds4_TVAE_ep100_bs100.csv,att1,0.9987985568948429,0.9877776376840831,0.9838612063748234,0.9991443794049514,0.7387532781924551,
ds4_TVAE_ep100_bs100.csv,att2,0.9987985568948429,0.9931815201898965,0.9997803116359818,0.9956840124728588,0.8003836508991149,
ds4_TVAE_ep100_bs100.csv,att3,0.9987985568948429,0.9968342200955345,0.9955895430966429,0.9775154747873914,1.0,
ds4_TVAE_ep100_bs100.csv,att4,0.9987985568948429,0.998054753914312,0.9947558732958479,0.9700056495734323,1.0,
ds4_TVAE_ep100_bs100.csv,att5,0.9987985568948429,0.9987545301166808,0.9937822730864403,0.9479143872406919,0.9880132224177167,
ds4_TVAE_ep100_bs100.csv,att6,0.9987985568948429,0.9943099385002135,0.9839387522078458,0.985940642802291,0.9809409294453507,
ds4_TVAE_ep100_bs100.csv,att7,0.9987985568948429,0.9591785895486031,0.887898508818945,0.967738702774687,0.9937052266701447,
ds4_TVAE_ep100_bs100.csv,att8,0.9987985568948429,0.9940144430258538,0.9797318863708906,0.9768888100909832,0.9120651133099267,
ds4_TVAE_ep100_bs100.csv,att9,0.9987985568948429,0.9935936560669264,0.9842000736128577,0.9848118648325696,0.7441186393890133,
ds4_TVAE_ep100_bs100.csv,att10,0.9987985568948429,0.9928418259092517,0.99089553729849,0.9946250376658249,0.9971897728580705,
ds4_TVAE_ep100_bs100.csv,att11,0.9987985568948429,0.9754660604997046,0.9222469712893393,0.9765905924727898,0.974393865717139,
ds4_TVAE_ep100_bs100.csv,att12,0.9987985568948429,0.956208473640641,0.8817655632386178,0.930605569458105,1.0,
ds4_TVAE_ep100_bs100.csv,att13,0.9987985568948429,0.9847920972987816,0.9898002970233964,0.9494941987002993,1.0,
ds4_TVAE_ep100_bs100.csv,att17,0.9987985568948429,0.9839967893248115,0.9953935937699007,0.9560947894760979,1.0,
ds4_TVAE_ep100_bs100.csv,att18,0.9987985568948429,0.9838918415155281,0.9584132789171149,0.9662274030747512,0.9594088907493006,
ds4_TVAE_ep100_bs100.csv,att19,0.9987985568948429,0.9518757605573017,0.9175062665928481,0.9932063213614979,1.0,
ds4_TVAE_ep100_bs100.csv,att23,0.9987985568948429,0.9981696562245101,0.9968807424165473,0.9632758306211011,1.0,
ds4_TVAE_ep100_bs100.csv,att24,0.9987985568948429,0.9824558041028998,0.9941060790224195,0.9479987862418632,0.9688722272259954,
ds4_TVAE_ep100_bs100.csv,att27,0.9987985568948429,0.9854190987673309,0.9956067292899092,0.9730672299462663,0.9801211362811484,
ds4_TVAE_ep100_bs100.csv,att28,0.9987985568948429,0.9846243286689785,0.9993268650181387,0.9702809084940065,0.9947924814018113,
ds4_TVAE_ep100_bs100.csv,att29,0.9987985568948429,0.9687067563007971,0.9694083889272449,0.9973383452431227,1.0,
ds4_TVAE_ep100_bs100.csv,att32,0.9987985568948429,0.988659129667964,0.9972192511194166,0.9723448619540933,1.0,
ds4_TVAE_ep100_bs100.csv,att33,0.9987985568948429,0.9674350365500822,0.9938647717303153,0.9511335841097333,0.9284739243586484,
ds4_TVAE_ep100_bs100.csv,att36,0.9987985568948429,0.9861507043292161,0.9692314249970712,0.9770898142847769,0.941539942846145,
ds4_TVAE_ep100_bs100.csv,att37,0.9987985568948429,0.9788151146436312,0.9526984186748738,0.9791598964960331,1.0,
ds4_TVAE_ep100_bs100.csv,att40,0.9987985568948429,0.981006593268666,0.9934755225633508,0.9667993252690231,1.0,
ds4_TVAE_ep100_bs100.csv,att42,0.9987985568948429,0.9967272516002396,0.9686750508055746,0.9738872589944992,0.8987654517077446,
ds4_TVAE_ep100_bs100.csv,att43,0.9987985568948429,0.9988473862194289,0.9662267433620533,0.979176311663369,0.9761613861208718,
ds4_TVAE_ep100_bs100.csv,att45,0.9987985568948429,0.98946662186801,0.994685135663597,0.9607529169230665,0.9982344912827148,
ds4_TVAE_ep100_bs100.csv,att47,0.9987985568948429,0.9711760094865387,0.9315874698854413,0.9723785703014897,0.9037249325172709,
ds4_TVAE_ep100_bs100.csv,binaryClass,0.9987985568948429,0.9711760094865387,0.9315874698854413,0.9723785703014897,0.9037249325172709,1.0
ds32_CopulaGAN_ep100_bs100.csv,age,0.9804894082607893,0.9713706933000543,0.9863013698630136,0.9673021726257299,1.0,
ds32_CopulaGAN_ep100_bs100.csv,fnlwgt,0.9804894082607893,0.9854692762267642,0.9858062344006857,0.9983383341675731,0.7908347748116058,
ds32_CopulaGAN_ep100_bs100.csv,educationNum,0.9804894082607893,0.9560202252784348,0.9333333333333333,0.9821764090460765,1.0,
ds32_CopulaGAN_ep100_bs100.csv,hoursPerWeek,0.9804894082607893,0.982805380475096,1.0,0.9822507636192143,1.0,
ds32_CopulaGAN_ep100_bs100.csv,label,0.9804894082607893,0.9813961735464746,1.0,0.9896479771534504,1.0,
ds32_CopulaGAN_ep100_bs100.csv,workclass,0.9804894082607893,0.9813961735464746,1.0,0.9896479771534504,1.0,0.8571428571428571
ds32_CopulaGAN_ep100_bs100.csv,education,0.9804894082607893,0.9813961735464746,1.0,0.9896479771534504,1.0,1.0
ds32_CopulaGAN_ep100_bs100.csv,maritalStatus,0.9804894082607893,0.9813961735464746,1.0,0.9896479771534504,1.0,1.0
ds32_CopulaGAN_ep100_bs100.csv,occupation,0.9804894082607893,0.9813961735464746,1.0,0.9896479771534504,1.0,1.0
ds32_CopulaGAN_ep100_bs100.csv,relationship,0.9804894082607893,0.9813961735464746,1.0,0.9896479771534504,1.0,1.0
ds32_CopulaGAN_ep100_bs100.csv,race,0.9804894082607893,0.9813961735464746,1.0,0.9896479771534504,1.0,1.0
ds32_CopulaGAN_ep100_bs100.csv,sex,0.9804894082607893,0.9813961735464746,1.0,0.9896479771534504,1.0,1.0
ds5_CTGAN_ep200_bs50.csv,LOC_BLANK,0.9360876530729867,0.9812251203598779,0.974025974025974,0.9949417955821175,1.0,
ds5_CTGAN_ep200_bs50.csv,BRANCH_COUNT,0.9360876530729867,0.9946333948287855,0.9965986394557823,0.9943856384297725,0.2159863945578231,
ds5_CTGAN_ep200_bs50.csv,CALL_PAIRS,0.9360876530729867,0.9883414445666755,1.0,0.9955172529391826,0.75,
ds5_CTGAN_ep200_bs50.csv,LOC_CODE_AND_COMMENT,0.9360876530729867,0.9984014616293438,1.0,0.9745217743006387,0.5476190476190477,
ds5_CTGAN_ep200_bs50.csv,LOC_COMMENTS,0.9360876530729867,0.9729317781072155,1.0,0.9574239983632946,1.0,
ds5_CTGAN_ep200_bs50.csv,CYCLOMATIC_DENSITY,0.9360876530729867,0.9217479534466149,0.9268292682926829,0.9902146948357273,0.8048780487804879,
ds5_CTGAN_ep200_bs50.csv,DECISION_DENSITY,0.9360876530729867,0.9754659995611956,1.0,0.9614873165104003,1.0,
ds5_CTGAN_ep200_bs50.csv,DESIGN_COMPLEXITY,0.9360876530729867,0.9942221161376356,0.9857142857142858,0.9844743871529326,0.4571428571428572,
ds5_CTGAN_ep200_bs50.csv,DESIGN_DENSITY,0.9360876530729867,0.6680452496477494,0.23469387755102045,0.8098922154205813,1.0,
ds5_CTGAN_ep200_bs50.csv,ESSENTIAL_COMPLEXITY,0.9360876530729867,0.9915745503127388,1.0,0.9833053531248704,0.37681159420289856,
ds5_CTGAN_ep200_bs50.csv,ESSENTIAL_DENSITY,0.9360876530729867,0.98462424685971,1.0,0.9591331561819003,1.0,
ds5_CTGAN_ep200_bs50.csv,LOC_EXECUTABLE,0.9360876530729867,0.9976600465023922,0.9938800489596084,0.9885974464319638,1.0,
ds5_CTGAN_ep200_bs50.csv,PARAMETER_COUNT,0.9360876530729867,0.940410490362851,0.8571428571428572,0.9453682277602353,1.0,
ds5_CTGAN_ep200_bs50.csv,HALSTEAD_CONTENT,0.9360876530729867,0.9924044067834336,0.9970497824784432,0.9709471119980241,0.17241514054237117,
ds5_CTGAN_ep200_bs50.csv,HALSTEAD_DIFFICULTY,0.9360876530729867,0.9932659739958781,0.9912140290968591,0.9922132058577898,0.5542987230107068,
ds5_CTGAN_ep200_bs50.csv,HALSTEAD_EFFORT,0.9360876530729867,0.9988970063638027,0.9974791769737701,0.9785130255217356,0.07993928543141804,
ds5_CTGAN_ep200_bs50.csv,HALSTEAD_ERROR_EST,0.9360876530729867,0.9958265077338716,0.9980613893376413,0.9760488894617014,0.11147011308562194,
ds5_CTGAN_ep200_bs50.csv,HALSTEAD_LEVEL,0.9360876530729867,0.9845009059930558,0.99,0.993035637286864,0.395,
ds5_CTGAN_ep200_bs50.csv,MAINTENANCE_SEVERITY,0.9360876530729867,0.7352095056298571,0.4897959183673469,0.847711802742263,1.0,
ds5_CTGAN_ep200_bs50.csv,NORMALIZED_CYLOMATIC_COMPLEXITY,0.9360876530729867,0.9639896335326149,0.964824120603015,0.9973254413481649,0.6984924623115578,
ds5_CTGAN_ep200_bs50.csv,NUM_UNIQUE_OPERANDS,0.9360876530729867,0.9881087357455163,0.9949174078780177,0.9994271870882886,0.33290978398983484,
ds5_CTGAN_ep200_bs50.csv,NUM_UNIQUE_OPERATORS,0.9360876530729867,0.9518733768249388,0.9552238805970149,0.9960018613781858,0.7462686567164178,
ds5_CTGAN_ep200_bs50.csv,NUMBER_OF_LINES,0.9360876530729867,0.9868755223344023,0.9887640449438202,0.9933109216120277,1.0,
ds5_CTGAN_ep200_bs50.csv,PERCENT_COMMENTS,0.9360876530729867,0.9645850764121058,0.9829678518203109,0.9887487405734591,0.9899936129444327,
ds5_CTGAN_ep200_bs50.csv,c,0.9360876530729867,0.9440938611874417,1.0,0.9380845482805922,1.0,
ds4_CTGAN_ep200_bs100.csv,att1,0.7191163224810728,0.8813120334879968,0.8962073834980835,0.934835615645116,0.7538833972160581,
ds4_CTGAN_ep200_bs100.csv,att2,0.7191163224810728,0.8898122963863944,0.8770763229526116,0.9752853058205249,0.8914632316694172,
ds4_CTGAN_ep200_bs100.csv,att3,0.7191163224810728,0.8938501433155703,0.8653783988889922,0.9866809528974076,1.0,
ds4_CTGAN_ep200_bs100.csv,att4,0.7191163224810728,0.8817792376451652,0.8780246383191364,0.9938805932992345,1.0,
ds4_CTGAN_ep200_bs100.csv,att5,0.7191163224810728,0.8396018746565935,0.8106721561849131,0.9992015558546715,1.0,
ds4_CTGAN_ep200_bs100.csv,att6,0.7191163224810728,0.7937374839362572,0.7379524379553251,0.9621837144786886,0.9809409294453507,
ds4_CTGAN_ep200_bs100.csv,att7,0.7191163224810728,0.7899736474119305,0.7881921065485942,0.9420794127057621,0.9937052266701447,
ds4_CTGAN_ep200_bs100.csv,att8,0.7191163224810728,0.9033150933609958,0.9028886051707629,0.9752079026245162,0.9120651133099267,
ds4_CTGAN_ep200_bs100.csv,att9,0.7191163224810728,0.9827173572984081,0.9767276017544398,0.9987030528899012,0.7651059718430819,
ds4_CTGAN_ep200_bs100.csv,att10,0.7191163224810728,0.8963072293310399,0.9003308640688353,0.9779669373049878,0.9971897728580705,
ds4_CTGAN_ep200_bs100.csv,att11,0.7191163224810728,0.945444330993065,0.9168470559938929,0.9697480329124085,0.974393865717139,
ds4_CTGAN_ep200_bs100.csv,att12,0.7191163224810728,0.9972812440599929,0.9482061598084421,0.9172028931672084,1.0,
ds4_CTGAN_ep200_bs100.csv,att13,0.7191163224810728,0.8907475796372267,0.944892194160531,0.9347841468886462,1.0,
ds4_CTGAN_ep200_bs100.csv,att17,0.7191163224810728,0.8421391004677751,0.8394117530872269,0.9683180902442461,0.9182851153125504,
ds4_CTGAN_ep200_bs100.csv,att18,0.7191163224810728,0.9272344244116001,0.9410449022916648,0.937319390744892,0.9608795346814277,
ds4_CTGAN_ep200_bs100.csv,att19,0.7191163224810728,0.8955940165917582,0.9610951606645421,0.8790363656110386,1.0,
ds4_CTGAN_ep200_bs100.csv,att23,0.7191163224810728,0.8515135768810502,0.8054708589193099,0.9933657018918809,1.0,
ds4_CTGAN_ep200_bs100.csv,att24,0.7191163224810728,0.816431211016893,0.7503083983025758,0.9869652727932631,0.9688722272259954,
ds4_CTGAN_ep200_bs100.csv,att27,0.7191163224810728,0.901723685471794,0.9045046383579634,0.9870926900968527,0.9204714738044208,
ds4_CTGAN_ep200_bs100.csv,att28,0.7191163224810728,0.9224454235261192,0.9211361291800665,0.9608020824655472,0.9947924814018113,
ds4_CTGAN_ep200_bs100.csv,att29,0.7191163224810728,0.9699864766877678,0.9730239417126729,0.9641353171060753,1.0,
ds4_CTGAN_ep200_bs100.csv,att32,0.7191163224810728,0.8710027892639709,0.8474463540840577,0.9885408756287158,0.952582215950145,
ds4_CTGAN_ep200_bs100.csv,att33,0.7191163224810728,0.9441489242916515,0.9211583806749187,0.9569432114681438,0.9284739243586484,
ds4_CTGAN_ep200_bs100.csv,att36,0.7191163224810728,0.8651369127844095,0.8679278118776255,0.9934303711714543,0.9087277304982344,
ds4_CTGAN_ep200_bs100.csv,att37,0.7191163224810728,0.8725224139495849,0.8661306411899425,0.9478702520552388,1.0,
ds4_CTGAN_ep200_bs100.csv,att40,0.7191163224810728,0.9656822538282578,0.8897378312797686,0.9251058089986067,1.0,
ds4_CTGAN_ep200_bs100.csv,att42,0.7191163224810728,0.9456299807645205,0.9500882775593595,0.9618381702063533,0.9965416262966813,
ds4_CTGAN_ep200_bs100.csv,att43,0.7191163224810728,0.8439632369998225,0.8363758171691453,0.9900542684390828,0.9008040960679767,
ds4_CTGAN_ep200_bs100.csv,att45,0.7191163224810728,0.9195408319163266,0.8705867439682273,0.9885107671178238,0.9982344912827148,
ds4_CTGAN_ep200_bs100.csv,att47,0.7191163224810728,0.878404429306478,0.8827110773511523,0.93216192044767,0.9740990103703598,
ds4_CTGAN_ep200_bs100.csv,binaryClass,0.7191163224810728,0.878404429306478,0.8827110773511523,0.93216192044767,0.9740990103703598,1.0
ds32_CTGAN_ep200_bs50.csv,age,0.9605005926453615,0.976249395373981,0.9726027397260274,0.9793874006621549,1.0,
ds32_CTGAN_ep200_bs50.csv,fnlwgt,0.9605005926453615,0.9781169361853822,0.9746915351013559,0.9938577556593784,0.7849815427796969,
ds32_CTGAN_ep200_bs50.csv,educationNum,0.9605005926453615,0.9698563519078575,0.9333333333333333,0.9991866307546068,1.0,
ds32_CTGAN_ep200_bs50.csv,hoursPerWeek,0.9605005926453615,0.98798019805396,1.0,0.9886557872502667,0.8350515463917526,
ds32_CTGAN_ep200_bs50.csv,label,0.9605005926453615,0.9889380729878154,1.0,0.9937150797631036,1.0,
ds32_CTGAN_ep200_bs50.csv,workclass,0.9605005926453615,0.9889380729878154,1.0,0.9937150797631036,1.0,0.8571428571428571
ds32_CTGAN_ep200_bs50.csv,education,0.9605005926453615,0.9889380729878154,1.0,0.9937150797631036,1.0,1.0
